"0512","2014","am_out","3076"
"0512","2014","mid_out","3467"
"0512","2014","pm_out","7295"
"0512","2014","late_out","7132"
"0513","2014","in","96148"
"0513","2014","out","95637"
"0513","2014","sat_in","23139"
"0513","2014","sat_out","21394"
"0513","2014","sun_in","13126"
"0513","2014","sun_out","11768"
"0513","2014","tot_yr","52310000"
"0513","2014","late_in","22757"
"0513","2014","pm_in","50321"
"0513","2014","mid_in","28546"
"0513","2014","early_in","1849"
"0513","2014","am_in","19624"
"0513","2015","in","107093"
"0513","2015","sat_in","29506"
"0513","2015","sun_in","13878"
"0513","2015","out","102041"
"0513","2015","sat_out","28498"
"0513","2015","sun_out","13001"
"0513","2015","tot_yr","57512971"
"0513","2016","in","117640"
"0513","2016","sat_in","37573"
"0513","2016","sun_in","16651"
"0513","2016","out","114435"
"0513","2016","sat_out","35176"
"0513","2016","sun_out","13252"
"0513","2016","tot_yr","64262200"
"0513","2016","early_in","1704"
"0513","2016","am_in","17577"
"0513","2016","mid_in","30762"
"0513","2016","pm_in","64614"
"0513","2016","late_in","36025"
"0513","2016","early_out","5687"
"0513","2016","am_out","69972"
"0513","2016","mid_out","30902"
"0513","2016","pm_out","20223"
"0513","2016","late_out","8961"
"0513","2015","early_in","2083"
"0513","2015","am_in","21453"
"0513","2015","mid_in","29824"
"0513","2015","pm_in","55575"
"0513","2015","late_in","25654"
"0513","2015","early_out","4113"
"0513","2015","am_out","57136"
"0513","2015","mid_out","27990"
"0513","2015","pm_out","23062"
"0513","2015","late_out","15719"
"0513","2014","early_out","3596"
"0513","2014","am_out","54393"
"0513","2014","mid_out","26438"
"0513","2014","pm_out","19802"
"0513","2014","late_out","14253"
"0514","2014","in","25756"
"0514","2014","out","23987"
"0514","2014","sat_in","17373"
"0514","2014","sat_out","15390"
"0514","2014","sun_in","11500"
"0514","2014","sun_out","10599"
"0514","2014","tot_yr","15590000"
"0514","2014","late_in","4119"
"0514","2014","pm_in","6314"
"0514","2014","mid_in","6943"
"0514","2014","early_in","2594"
"0514","2014","am_in","7187"
"0514","2015","in","26914"
"0514","2015","sat_in","18017"
"0514","2015","sun_in","11626"
"0514","2015","out","24573"
"0514","2015","sat_out","15259"
"0514","2015","sun_out","10385"
"0514","2015","tot_yr","16055212"
"0514","2016","in","26367"
"0514","2016","sat_in","18680"
"0514","2016","sun_in","13014"
"0514","2016","out","23392"
"0514","2016","sat_out","16133"
"0514","2016","sun_out","11749"
"0514","2016","tot_yr","15860320"
"0514","2016","early_in","3765"
"0514","2016","am_in","7267"
"0514","2016","mid_in","6463"
"0514","2016","pm_in","5744"
"0514","2016","late_in","3726"
"0514","2016","early_out","1064"
"0514","2016","am_out","5348"
"0514","2016","mid_out","5531"
"0514","2016","pm_out","7963"
"0514","2016","late_out","5473"
"0514","2015","early_in","3127"
"0514","2015","am_in","7876"
"0514","2015","mid_in","6888"
"0514","2015","pm_in","6019"
"0514","2015","late_in","4001"
"0514","2015","early_out","1125"
"0514","2015","am_out","6132"
"0514","2015","mid_out","6256"
"0514","2015","pm_out","8164"
"0514","2015","late_out","5867"
"0514","2014","early_out","1058"
"0514","2014","am_out","6106"
"0514","2014","mid_out","6226"
"0514","2014","pm_out","7825"
"0514","2014","late_out","5876"
"0515","2014","in","2390"
"0515","2014","out","2150"
"0515","2014","sat_in","1151"
"0515","2014","sat_out","1137"
"0515","2014","sun_in","704"
"0515","2014","sun_out","726"
"0515","2014","tot_yr","1350000"
"0515","2014","late_in","87"
"0515","2014","pm_in","298"
"0515","2014","mid_in","451"
"0515","2014","early_in","394"
"0515","2014","am_in","1163"
"0515","2015","in","2505"
"0515","2015","sat_in","1221"
"0515","2015","sun_in","764"
"0515","2015","out","2208"
"0515","2015","sat_out","1178"
"0515","2015","sun_out","747"
"0515","2015","tot_yr","1406286"
"0515","2016","in","2766"
"0515","2016","sat_in","1493"
"0515","2016","sun_in","921"
"0515","2016","out","2655"
"0515","2016","sat_out","1445"
"0515","2016","sun_out","926"
"0515","2016","tot_yr","1633262"
"0515","2016","early_in","482"
"0515","2016","am_in","1305"
"0515","2016","mid_in","530"
"0515","2016","pm_in","356"
"0515","2016","late_in","93"
"0515","2016","early_out","24"
"0515","2016","am_out","365"
"0515","2016","mid_out","435"
"0515","2016","pm_out","1126"
"0515","2016","late_out","690"
"0515","2015","early_in","448"
"0515","2015","am_in","1197"
"0515","2015","mid_in","450"
"0515","2015","pm_in","312"
"0515","2015","late_in","95"
"0515","2015","early_out","14"
"0515","2015","am_out","260"
"0515","2015","mid_out","415"
"0515","2015","pm_out","917"
"0515","2015","late_out","597"
"0515","2014","early_out","14"
"0515","2014","am_out","297"
"0515","2014","mid_out","378"
"0515","2014","pm_out","855"
"0515","2014","late_out","603"
"0516","2014","in","12540"
"0516","2014","out","11854"
"0516","2014","sat_in","7497"
"0516","2014","sat_out","6367"
"0516","2014","sun_in","5236"
"0516","2014","sun_out","5070"
"0516","2014","tot_yr","7500000"
"0516","2014","late_in","1302"
"0516","2014","pm_in","3445"
"0516","2014","mid_in","3297"
"0516","2014","early_in","296"
"0516","2014","am_in","4196"
"0516","2015","in","12462"
"0516","2015","sat_in","7438"
"0516","2015","sun_in","5166"
"0516","2015","out","11231"
"0516","2015","sat_out","6120"
"0516","2015","sun_out","4933"
"0516","2015","tot_yr","7295186"
"0516","2016","in","12371"
"0516","2016","sat_in","7252"
"0516","2016","sun_in","5086"
"0516","2016","out","11097"
"0516","2016","sat_out","5924"
"0516","2016","sun_out","4827"
"0516","2016","tot_yr","7207423"
"0516","2016","early_in","323"
"0516","2016","am_in","4183"
"0516","2016","mid_in","3174"
"0516","2016","pm_in","3519"
"0516","2016","late_in","1170"
"0516","2016","early_out","148"
"0516","2016","am_out","3526"
"0516","2016","mid_out","2319"
"0516","2016","pm_out","2554"
